4294	1219
4294	608
4294	2362
4294	3505
4294	1419
4294	1399
4294	385
4294	318
4294	3124
1131	2554
1131	2278
1131	1633
1131	693
1131	2145
1131	4500
1131	6259
1131	10070
1131	10072
1131	1163
10841	6935
10841	1626
10841	3867
10841	4701
2805	9720
2805	4168
2805	8492
2805	9758
2805	2818
2805	9550
2805	5069
2805	4161
2805	5583
2805	1597
2805	9299
2805	9731
2805	5359
2805	4426
2805	7028
2805	9243
2805	8691
2805	5498
2805	5054
2805	844
2805	1015
2805	2000
2805	8992
5629	2576
7141	508
7141	2369
7141	212
7141	2234
7141	5402
7141	2781
7141	4737
7141	2365
7141	816
7141	5729
7141	2966
7141	3034
7141	3991
7141	9206
7141	1668
7141	1733
7141	7258
7141	3121
7141	291
7141	3556
7141	910
7141	3682
7141	649
7141	1621
7141	1662
7141	810
7141	490
7141	2376
7141	3836
7141	4500
7141	481
7141	3983
7141	1575
7141	571
7141	3343
7141	716
7141	1638
7141	2428
7141	406
7141	249
7141	2435
3682	9870
3682	1655
3682	2064
3682	3405
3682	3311
3682	5660
3682	3322
3682	2105
3682	6393
3682	4464
3682	5936
3682	5019
3682	481
3682	123
3682	571
3682	3605
3682	574
3682	8975
3682	3115
3682	3530
3682	1701
3682	1045
3682	4940
3682	7068
7378	1229
7378	720
7378	6990
2362	968
2362	3123
2362	161
2362	2691
2362	1225
2362	346
2362	1439
2362	2675
2362	2690
2362	2393
2362	3105
2362	986
2362	3371
2362	7298
2362	2564
2362	479
2362	683
2362	4675
2362	1621
2362	5760
2362	2403
2362	487
2362	1835
2362	6846
2362	502
2362	1050
2362	3112
2362	2048
2362	2084
2362	665
2362	1533
2362	3671
2362	1280
2362	276
2362	585
2362	138
2362	1247
2362	190
2362	2122
2362	2932
2362	5005
2362	2214
2362	568
2362	2082
2362	787
2362	5197
2362	1070
2362	700
2362	649
2362	1856
2362	5622
2362	693
2362	739
2362	1048
2362	571
2362	2485
2362	1620
2362	623
2362	2625
2362	987
2362	1252
2362	9204
2057	967
2057	3016
2057	986
2057	1431
2057	996
2057	665
2057	3405
2057	2966
2057	649
2057	390
2057	1292
2057	1419
2057	3647
2057	2333
346	802
346	1089
346	2365
346	161
346	2970
346	2667
346	815
346	837
346	346
346	221
346	2651
346	2601
346	831
346	1432
346	610
346	836
346	848
346	2604
346	193
346	1559
346	269
346	498
346	137
346	431
346	703
346	3961
346	277
346	381
346	321
346	1522
346	3958
346	130
346	798
346	1952
346	1414
346	1219
346	343
346	268
346	1168
346	3398
346	691
346	2592
346	1050
346	563
346	147
346	2603
346	2084
346	841
346	377
346	845
346	165
346	1435
346	1090
346	154
346	2254
346	308
346	805
346	1221
346	1626
346	816
346	138
346	348
346	190
346	266
346	3957
346	1007
346	1400
346	486
346	2201
346	291
346	191
346	1412
346	39
346	2302
346	649
346	76
346	3960
346	3962
346	233
346	1163
346	1217
346	1438
346	214
346	305
346	1923
346	1170
346	3964
346	1475
346	1283
346	209
346	257
9942	4173
9942	4497
9942	4315
9942	5799
9942	3398
9942	1072
9942	5715
9942	3601
9942	2022
9942	3421
9942	4613
9942	2415
3624	1981
3624	3610
3624	2919
3624	1005
3624	829
3624	132
3624	481
3624	3566
3624	3530
3624	189
3624	1247
3624	3402
3624	2047
3624	571
3624	3605
3624	653
3624	3253
3624	1845
3624	1035
3624	516
3301	837
3301	7314
3301	831
3301	3320
3301	498
3301	2125
3301	7249
3301	2164
3301	3292
3301	2000
3301	3671
3301	508
3301	1435
3301	1090
3301	1029
3301	1022
3301	1799
3301	6333
4624	4625
4624	4628
2732	1432
2732	2521
2732	6202
2732	841
2732	27
2732	1622
2732	291
2732	3111
2732	3106
8496	1916
8496	5838
8496	346
8496	2375
8496	3776
8496	7142
8496	1179
8496	2089
8496	4611
8496	7367
8496	4431
8496	5475
8496	638
8496	6044
8496	649
8496	9481
8496	4561
8496	2575
8496	485
9097	7303
9097	912
9246	1688
9246	1002
9246	155
9246	952
2812	6669
2812	5357
2812	5051
2812	2649
2812	8673
1860	968
1860	979
1860	2304
1860	189
1860	935
1860	1847
1860	5038
1860	1864
1860	3253
1860	431
1860	556
1860	978
1860	649
1860	741
1860	4045
1860	1005
1860	986
1860	1526
1860	1733
1860	995
1860	3869
1860	4715
1860	981
1860	974
1860	1861
1860	2986
1860	2418
2833	3396
2833	2070
2833	3756
2833	9196
2833	2860
2833	461
2833	3711
2833	1935
6968	8046
6968	3268
6968	1522
6968	841
6968	2911
6968	2091
5087	5086
5087	212
2126	703
2126	9
2126	686
2126	7301
3017	4235
3017	4714
3017	6113
3017	556
3017	6041
3017	5182
3017	504
3017	6359
3017	463
2759	1418
2759	1401
2759	619
2759	3370
2759	2328
2759	2054
2759	1543
2759	161
7746	3495
4334	1897
4334	1835
4334	3076
4334	2362
4334	711
4334	703
4334	2287
4334	1426
4334	165
4334	5416
4334	390
4334	9
4334	2691
4334	670
4334	9204
4334	1420
4334	1524
2325	2790
2325	1826
8515	4851
8515	4854
8515	4642
8515	2860
8515	461
8515	3823
8515	4860
8515	3711
8515	4913
8515	4934
9571	4016
9571	9590
9571	9621
9571	9130
9571	4125
9571	1653
9571	568
9571	1689
9571	3812
6901	1281
6901	1399
6901	656
4138	377
9921	1925
9921	3493
9921	6250
10321	6990
10321	571
10321	1930
10321	2441
10321	390
10321	2208
10321	3038
3493	6405
3493	2843
3493	1442
3493	269
3493	1473
3493	9702
3493	1925
3493	8981
3493	9922
3493	2780
3493	9921
3493	3099
204	215
204	150
204	61
204	381
204	865
204	377
204	855
204	470
204	573
204	358
204	1821
204	209
204	815
204	144
204	3018
204	431
204	277
204	321
204	1968
204	165
204	556
204	1738
204	649
204	390
204	654
204	574
204	349
204	2921
204	3016
204	142
204	1995
204	868
204	593
204	143
204	46
204	263
204	2209
204	875
204	385
204	468
204	240
204	214
204	246
204	2112
204	605
204	257
204	3017
204	163
204	296
204	228
204	343
204	2030
204	463
