1	5
1	8
1	57
1	170
1	255
1	403
1	422
1	430
1	525
1	563
1	595
1	792
1	799
1	852
1	937
1	1125
1	1167
1	1191
1	1297
1	1315
1	1700
1	1711
1	1752
1	1763
1	1779
1	1792
1	1802
1	1834
1	1877
2	38
2	108
2	339
2	418
2	487
2	681
2	765
2	1447
2	1551
2	1599
2	1664
3	29
3	49
3	70
3	199
3	381
3	503
3	505
3	799
3	1162
3	1362
3	1642
3	1698
4	22
4	225
4	379
4	432
4	889
4	920
4	939
4	1035
4	1080
4	1222
4	1326
4	1432
4	1486
4	1697
4	1832
4	1877
4	1882
5	22
5	57
5	137
5	323
5	360
5	597
5	608
5	725
5	740
5	788
5	791
5	831
5	913
5	918
5	996
5	1064
5	1080
5	1282
5	1486
5	1836
5	1877
6	51
6	94
6	223
6	312
6	353
6	357
6	395
6	466
6	496
6	574
6	655
6	699
6	735
6	773
6	788
6	830
6	858
6	949
6	1019
6	1039
6	1177
6	1182
6	1239
6	1281
6	1299
6	1360
6	1410
6	1417
6	1424
6	1697
6	1698
6	1761
6	1771
6	1869
7	45
7	137
7	145
7	191
7	217
7	291
7	308
7	374
7	434
7	508
7	804
7	860
7	1001
7	1004
7	1064
7	1140
7	1146
7	1156
7	1159
7	1162
7	1236
7	1308
7	1403
7	1467
7	1483
7	1557
7	1649
7	1677
7	1714
7	1766
7	1882
8	20
8	247
8	255
8	257
8	379
8	678
8	733
8	792
8	979
8	1054
8	1140
8	1296
8	1598
8	1700
8	1717
8	1741
9	147
9	292
9	322
9	342
9	756
9	847
9	998
9	1153
9	1345
9	1879
10	12
10	57
10	106
10	116
10	287
10	298
10	409
10	417
10	421
10	488
10	535
10	567
10	574
10	587
10	682
10	696
10	707
10	727
10	1083
10	1107
10	1213
10	1316
10	1355
10	1379
10	1387
10	1417
10	1438
10	1446
10	1451
10	1486
10	1492
10	1541
10	1596
10	1697
10	1796
11	15
11	19
11	40
11	49
11	56
11	145
11	292
11	297
11	304
11	308
11	311
11	314
11	393
11	449
11	455
11	468
11	475
11	534
11	535
11	597
11	604
11	628
11	676
11	817
11	818
11	845
11	920
11	944
11	957
11	981
11	995
11	1009
11	1012
11	1020
11	1026
11	1038
11	1181
11	1236
11	1276
11	1309
11	1334
11	1341
11	1346
11	1360
11	1372
11	1387
11	1419
11	1451
11	1501
11	1581
11	1598
11	1652
11	1690
11	1767
11	1800
11	1837
11	1851
11	1867
12	24
12	28
12	138
12	139
12	262
12	291
12	318
12	421
12	449
12	467
12	535
12	633
12	643
12	644
12	678
12	831
12	933
12	1156
12	1236
12	1240
12	1330
12	1332
12	1446
12	1451
12	1506
12	1711
12	1848
13	105
13	111
13	152
13	162
13	201
13	278
13	423
13	524
13	636
13	645
13	813
13	879
13	996
13	1078
13	1159
13	1395
13	1442
13	1499
13	1617
13	1817
13	1836
14	15
14	48
14	90
14	106
14	137
14	223
14	270
14	319
14	347
14	365
14	597
14	710
14	764
14	798
14	804
14	813
14	850
14	900
14	950
14	1009
14	1019
14	1057
14	1068
14	1108
14	1122
14	1152
14	1173
14	1395
14	1448
14	1455
14	1499
14	1518
14	1544
14	1667
14	1710
14	1763
14	1798
14	1854
15	48
15	51
15	133
15	191
15	198
15	265
15	282
15	297
15	308
15	388
15	428
15	491
15	632
15	670
15	693
15	750
15	752
15	758
15	772
15	847
15	865
15	870
15	871
15	903
15	949
15	957
15	959
15	1012
15	1035
15	1047
15	1055
15	1069
15	1095
15	1196
15	1318
15	1335
15	1387
15	1406
15	1410
15	1428
15	1431
15	1502
15	1508
15	1605
15	1606
15	1690
15	1731
15	1766
15	1857
15	1866
15	1869
16	47
16	76
16	141
16	153
16	216
16	601
16	757
16	793
16	836
16	933
16	1182
16	1571
16	1645
16	1711
