1	417
1	583
1	722
1	135
1	1792
1	550
1	1331
1	1779
1	669
1	62
1	1474
1	733
1	1760
2	1033
2	205
2	1125
2	1415
3	316
3	1366
3	1081
3	506
3	1779
3	1131
3	375
3	602
3	532
3	940
3	1704
3	983
3	489
3	1365
4	1159
4	1584
4	95
4	1257
4	1199
4	1763
4	1704
4	1802
4	1008
4	962
5	866
5	356
5	1085
5	287
5	886
5	1261
6	1380
6	568
6	1207
6	5
6	1516
6	1755
6	1218
6	1611
6	1313
6	1243
6	876
6	1711
6	715
7	1134
7	951
7	639
7	971
7	1113
7	463
7	838
7	648
7	452
7	1497
7	1119
8	830
8	1223
8	806
8	1405
8	524
8	1202
9	434
9	580
9	781
9	1227
9	392
9	1622
9	1439
9	29
9	441
9	1054
9	1532
9	1167
9	839
10	388
10	1788
10	1410
10	298
10	810
10	1702
10	467
10	925
10	1116
10	378
10	1060
10	986
11	196
11	1511
11	964
11	748
11	763
11	669
11	783
11	1589
11	1027
11	1261
11	725
11	525
11	933
11	451
11	1751
11	1647
12	1226
12	1430
12	260
12	948
12	89
12	1652
12	133
12	836
12	116
12	1474
12	995
12	1247
12	1581
13	156
13	749
13	1743
13	559
13	643
13	1222
13	172
13	1202
13	158
13	512
13	1041
13	592
13	253
14	1703
14	819
14	568
14	1041
14	634
14	161
14	222
14	863
14	618
14	447
14	1878
15	1568
15	850
15	298
15	1170
15	853
15	725
15	621
16	1280
16	1263
16	738
16	622
16	1011
16	1680
16	139
17	958
17	985
17	365
17	175
17	583
17	1309
17	1543
17	235
17	829
17	477
17	1666
17	621
18	1430
18	697
18	149
18	152
18	1199
19	1620
19	569
19	961
19	609
19	188
19	6
19	899
19	379
19	270
19	1627
19	559
19	1325
19	126
19	812
19	1747
19	1581
20	208
20	478
20	1126
20	949
20	599
20	1215
20	342
20	1346
20	37
20	1142
20	103
20	432
20	581
20	452
20	1837
20	355
21	749
21	766
21	338
21	1331
21	1797
21	1835
21	1242
21	1537
22	286
22	1082
22	77
22	1321
22	318
22	897
22	752
22	97
22	268
22	1204
22	1480
23	937
23	819
23	791
23	1042
23	886
23	514
23	617
23	274
23	884
23	879
23	1186
23	1387
23	1398
23	725
23	1861
23	1204
24	509
24	109
24	438
24	350
24	348
24	584
24	103
24	473
24	1126
24	621
25	30
25	1478
25	505
25	31
25	473
25	560
25	855
25	1466
25	540
25	861
25	1001
26	1603
27	1304
28	1740
28	174
28	1690
28	1720
28	181
28	592
28	1375
28	1717
28	686
28	151
28	1321
28	176
28	122
28	1049
28	1065
28	299
28	1254
28	489
29	287
29	374
29	1393
29	821
29	1776
29	527
29	1459
29	643
29	1357
29	855
29	1860
29	1711
30	1169
30	790
30	315
30	606
31	528
31	589
31	1656
31	1008
31	952
31	834
31	917
32	431
32	1105
32	1758
32	1813
32	611
32	1423
33	1277
33	778
33	1120
33	454
33	738
34	1838
34	1504
34	594
34	1001
35	678
35	516
35	1191
35	553
35	1493
35	1854
35	941
35	1439
35	1853
35	1648
35	710
35	966
36	1251
36	445
36	1269
36	1690
36	717
36	801
36	1351
36	1852
36	371
37	1536
37	1067
37	524
38	1343
38	1641
38	573
38	1866
38	1522
38	190
38	21
38	639
38	82
38	821
38	1725
38	1784
38	89
38	1378
38	1275
38	912
39	1359
39	1453
39	1073
39	1608
40	222
40	1084
40	1405
40	1292
40	1735
40	1054
41	316
41	580
41	1618
41	298
41	1111
41	1721
41	1335
41	728
41	1165
41	817
41	422
41	816
41	966
41	894
41	1428
41	1135
41	1739
41	192
42	191
42	1418
42	1259
42	1576
42	997
42	690
42	233
42	460
42	1741
42	547
43	1089
43	761
43	31
43	1628
43	245
43	394
43	986
44	1598
44	516
44	291
44	1494
44	887
44	1157
44	651
44	333
44	883
44	953
44	1691
44	635
44	911
44	1554
45	385
45	177
45	924
45	198
45	888
45	1885
45	628
45	1121
45	889
45	1638
45	545
45	1767
45	1502
46	480
46	1489
46	417
46	1458
46	194
46	908
46	1397
46	140
46	653
46	1565
46	162
46	1612
46	1754
46	136
47	1697
47	1720
47	1061
47	9
47	1264
47	258
47	1122
47	577
47	1741
47	1706
47	98
47	1080
47	718
47	1401
47	997
47	604
47	1581
48	1569
48	1785
48	548
48	55
48	291
48	583
48	850
48	1174
48	1400
48	920
48	1797
48	1198
48	1695
48	1497
49	1017
49	1006
49	243
49	1690
49	1720
49	636
49	1309
49	1716
49	941
49	75
49	71
49	425
49	709
50	1433
50	276
50	213
50	1095
50	246
50	325
50	34
51	578
51	544
51	188
51	899
51	1470
51	1501
51	1436
51	389
51	760
51	589
51	736
51	1587
51	1887
51	1832
51	713
51	63
51	1880
52	1699
52	1108
52	207
52	1095
52	1820
52	626
52	839
52	1082
52	1787
53	764
53	1530
53	543
53	1682
54	349
54	975
54	990
54	1523
54	68
54	336
54	1257
54	1093
54	1816
54	624
54	253
54	618
55	969
55	1134
55	154
55	124
55	31
55	704
55	20
55	1601
55	941
55	1643
55	498
55	942
55	671
55	1040
55	525
55	489
55	966
56	1749
56	1110
56	1138
56	835
56	1363
56	1298
56	1476
56	607
56	1614
56	738
56	1417
56	584
56	332
56	1351
57	1377
57	502
57	1343
57	1477
57	202
57	435
57	750
57	255
57	115
57	1651
57	1698
57	422
57	1289
57	1815
57	1396
57	1582
57	192
57	1619
57	1358
58	1456
58	866
58	1420
58	711
58	432
58	717
58	1360
58	585
58	781
58	1472
59	76
59	1296
60	379
60	1035
60	403
60	533
60	1164
60	1541
60	1163
60	1791
60	1283
60	336
60	41
60	694
60	217
60	1040
60	1517
60	264
61	717
61	23
61	342
61	1346
61	262
61	1244
61	807
61	953
61	725
61	400
61	1734
61	876
61	612
61	481
62	1314
62	714
62	1000
62	458
62	870
62	1359
62	1106
62	1097
63	1291
63	363
63	1627
63	1874
63	1049
63	961
63	456
63	290
63	1562
63	944
63	775
64	419
64	57
64	1833
64	186
64	993
64	198
65	1298
65	51
65	949
65	528
65	1467
65	670
65	374
65	1313
66	678
66	571
66	399
66	1704
66	1046
66	1270
67	1506
67	1081
67	928
67	594
67	1087
67	271
67	1833
67	1821
67	415
67	1564
67	912
68	484
69	484
69	199
69	72
69	547
69	1739
70	658
70	1086
70	150
70	421
70	803
70	173
70	917
70	1272
70	576
70	912
70	1434
71	675
71	468
71	45
72	1361
72	175
72	1764
72	1816
72	1804
72	1759
72	1476
72	1736
72	1753
72	732
72	1292
72	733
73	1580
73	482
73	1695
74	1404
74	353
74	902
74	1734
74	1095
74	560
75	1134
75	573
75	31
75	1410
75	1213
75	619
75	497
75	1490
75	1472
75	847
75	647
75	706
75	1791
75	1695
75	418
75	1019
76	195
76	1803
76	1138
76	1681
76	221
76	382
76	23
76	1806
76	837
76	149
76	875
76	865
76	1065
76	1332
76	1214
77	1471
77	821
77	248
77	650
77	1252
77	1321
77	584
77	1293
77	555
77	1363
77	789
77	854
77	382
77	100
78	1128
78	1499
78	1867
79	1343
79	954
79	615
79	9
80	126
80	29
80	789
81	32
81	556
81	1222
81	664
81	1612
81	494
82	1723
82	1522
82	21
82	910
82	795
82	1074
82	415
82	726
84	1241
84	1528
84	1859
84	956
84	133
84	433
84	99
84	1385
84	1719
84	367
84	1276
84	1554
84	833
85	138
85	1053
85	996
85	1482
85	951
85	672
86	1109
86	341
86	1477
86	457
87	549
87	1707
87	609
87	506
87	272
87	440
87	1142
87	1121
87	694
87	1234
87	690
88	1716
88	960
88	978
88	1805
88	521
88	1741
88	376
88	1127
89	863
89	715
