1	258
1	401
1	483
1	710
1	773
1	1103
1	1104
1	1204
1	1432
1	1467
2	239
3	95
3	120
3	200
3	248
3	462
3	488
3	499
3	791
3	1010
3	1875
4	215
4	1191
4	1610
5	773
5	1533
5	1588
6	44
6	219
6	364
6	757
6	810
6	918
6	1038
6	1081
6	1189
6	1314
6	1326
6	1505
6	1566
6	1837
6	1859
7	349
7	933
7	1075
7	1370
7	1636
8	694
8	1763
10	23
10	125
10	132
10	140
10	217
10	379
10	637
10	740
10	747
10	758
10	799
10	933
10	1075
10	1086
10	1334
10	1424
10	1520
10	1822
11	123
11	223
11	226
11	510
11	997
11	1047
11	1189
11	1316
11	1601
11	1806
12	684
12	758
12	1038
12	1081
13	597
13	704
13	1230
13	1404
13	1537
14	118
14	224
14	719
14	1145
14	1253
14	1355
14	1501
14	1610
14	1630
14	1796
14	1836
15	236
15	318
15	409
15	684
15	694
15	1119
15	1149
15	1416
15	1473
15	1803
15	1865
16	554
16	1500
17	375
17	445
17	1184
17	1287
17	1325
18	1707
19	196
19	939
19	1125
19	1187
19	1486
19	1636
20	77
20	161
20	188
20	328
20	369
20	833
20	1233
20	1436
21	1145
22	132
22	145
22	308
22	340
22	364
22	628
22	684
22	830
22	943
22	948
22	1009
22	1081
22	1125
22	1437
23	10
23	290
23	364
23	433
23	591
23	678
23	793
23	943
23	1019
23	1115
23	1189
23	1326
23	1402
23	1487
24	201
24	1789
25	707
25	773
26	1826
27	871
28	129
28	132
28	364
28	456
28	470
28	593
28	1035
28	1167
28	1316
29	60
29	95
29	199
29	200
29	207
29	287
29	350
29	370
29	488
29	499
29	538
29	611
29	711
29	878
29	1063
29	1064
29	1071
29	1107
29	1369
29	1492
29	1659
30	823
30	1145
30	1333
30	1344
30	1720
31	264
31	427
31	465
31	700
31	786
31	1123
31	1604
32	1355
33	894
34	491
34	698
34	873
35	57
35	137
35	1499
37	75
37	1030
37	1395
38	131
38	155
38	304
38	998
38	1261
38	1664
38	1805
38	1853
39	81
39	103
40	510
40	1603
41	163
41	184
41	393
41	611
41	644
41	694
41	799
41	993
41	1067
41	1348
41	1360
41	1610
42	299
42	454
42	894
42	1041
42	1053
42	1132
43	44
43	47
43	255
43	387
43	486
43	502
43	551
43	968
43	989
43	1141
44	6
44	43
44	117
44	128
44	141
44	203
44	213
44	214
44	218
44	219
44	232
44	237
44	255
44	283
44	298
44	302
44	314
44	334
44	374
44	387
44	389
44	393
44	466
44	493
44	496
44	501
44	502
44	525
44	554
44	567
44	637
44	643
44	655
44	670
44	706
44	756
44	757
44	772
44	812
44	817
44	858
44	939
44	965
44	989
44	1038
44	1046
44	1141
44	1162
44	1186
44	1229
44	1236
44	1278
44	1309
44	1314
44	1337
44	1417
44	1446
44	1470
44	1477
44	1523
44	1571
44	1635
44	1645
44	1711
44	1761
44	1819
44	1837
44	1852
45	56
45	128
45	232
45	279
45	364
45	374
45	409
45	773
45	903
45	1046
45	1314
45	1477
45	1523
45	1819
46	56
46	203
46	522
46	682
46	684
46	886
46	930
46	948
46	1138
46	1410
46	1417
46	1458
46	1488
46	1783
47	43
47	84
47	237
47	387
47	525
47	788
47	818
47	918
47	923
47	1009
47	1019
47	1229
47	1473
47	1787
47	1868
48	186
48	665
48	739
48	1360
49	57
49	103
49	152
49	191
49	197
