1	2038
1	9278
2	580
2	8089
2	11669
3	1264
3	2736
5	349
5	1842
5	1957
5	2038
5	4372
5	5499
5	5752
5	6441
5	6773
5	7226
5	7364
5	8481
5	9380
5	10919
5	11861
10	7344
10	9108
10	12492
11	3040
11	6615
19	3198
19	5428
19	5499
20	2816
20	5097
20	9473
20	12055
21	245
21	970
21	1769
21	1957
21	2095
21	2793
21	3491
21	3874
21	3949
21	4410
21	4627
21	5428
21	5499
21	5688
21	5778
21	5878
21	6165
21	6656
21	6773
21	6994
21	7572
21	8654
21	10103
21	10270
21	10464
21	10687
21	10703
21	11444
21	12302
21	12361
21	12475
21	12864
22	1264
22	1842
22	1957
22	1990
22	2267
22	2782
22	4125
22	4410
22	4491
22	5783
22	5953
22	6154
22	6399
22	6651
22	6806
22	6854
22	7226
22	7348
22	7777
22	7986
22	8244
22	8847
22	9846
22	10275
22	10695
22	10865
22	12105
22	12208
22	12767
22	12828
24	868
24	2212
24	4727
24	5499
24	6667
28	250
28	268
28	377
28	434
28	505
28	1264
28	1865
28	2004
28	2038
28	2619
28	3894
28	4171
28	4442
28	4716
28	5428
28	5520
28	6442
28	6462
28	6656
28	6817
28	6833
28	7348
28	7735
28	8511
28	10633
28	10703
28	11028
28	11917
30	5708
30	7371
30	9835
32	438
32	731
32	1072
32	1382
32	1573
32	2038
32	2349
32	2739
32	3775
32	3995
32	4410
32	5097
32	5137
32	6435
32	6636
32	6746
32	8529
32	10806
32	11729
32	11990
36	1726
36	2038
36	2975
36	4410
36	6783
36	6910
36	8655
40	993
40	1514
40	5137
40	12486
42	1687
42	1960
42	2038
42	2179
42	2736
42	5428
42	6806
42	8471
42	10546
47	393
47	1537
47	1774
47	5499
47	8559
51	1389
51	3837
51	7737
51	10089
52	2532
52	2975
52	5952
53	1707
53	2214
53	2736
53	5221
53	5708
53	10189
53	10853
53	11152
53	11819
53	12561
55	5221
55	8568
55	11141
56	2038
56	3897
56	10112
56	10832
57	1264
57	1865
57	1957
57	2038
57	2683
57	2975
57	3031
57	3775
57	4002
57	4410
57	5428
57	5499
57	5636
57	5783
57	6656
57	6806
57	9630
57	10614
57	12512
57	12526
57	12543
59	1842
59	4919
59	11726
59	12369
60	96
60	1316
60	2833
60	2855
60	3775
60	4861
60	6711
60	7245
60	7396
60	9201
60	9492
60	9581
